date,New_Cases,New_Recovered,New_Deaths,Province,Population
2021-01-18,145,183,0,Sulawesi Utara,2641884
2021-01-23,145,161,27,Lampung,9095591
2021-01-30,145,77,7,Lampung,9095591
2021-02-04,145,23,0,Papua,4340348
2021-02-07,145,215,3,Daerah Istimewa Yogyakarta,3631015
2021-02-10,145,190,2,Kalimantan Selatan,4023049
2021-03-27,145,135,8,Bali,4216171
2021-04-09,145,67,2,Sumatera Barat,5519245
2021-04-29,145,159,4,Kalimantan Timur,3552191
2021-05-02,145,8,0,Kepulauan Riau,1929400
2021-06-12,145,195,1,Jambi,3493357
2021-06-16,145,82,1,Kalimantan Timur,3552191
2021-06-18,145,90,4,Kalimantan Timur,3552191
2021-07-23,145,33,3,Aceh,5247257
2021-09-05,145,295,9,Sulawesi Tengah,2955567
2021-09-19,145,306,17,Sumatera Utara,14874889
2021-10-09,145,95,6,Jawa Tengah,36364072
2022-02-25,145,421,1,Papua Barat,1140701
2022-03-04,145,80,3,Aceh,5247257
2022-06-16,145,37,0,Banten,10722374
2022-08-18,145,122,4,Jawa Tengah,36364072
2020-09-09,146,40,1,Sulawesi Selatan,9426885
2020-09-10,146,61,3,Sumatera Utara,14874889
2020-09-25,146,101,3,Papua Barat,1140701
2020-09-29,146,120,9,Aceh,5247257
2020-11-04,146,125,1,Kalimantan Timur,3552191
2020-11-11,146,489,10,Riau,6074100
2020-11-13,146,90,3,Riau,6074100
2020-12-31,146,25,3,Gorontalo,1180651
2021-01-04,146,133,3,Daerah Istimewa Yogyakarta,3631015
2021-01-27,146,75,3,Sulawesi Utara,2641884
2021-01-28,146,30,28,Sulawesi Utara,2641884
2021-01-29,146,78,4,Lampung,9095591
2021-02-08,146,121,3,Sumatera Utara,14874889
2021-02-15,146,21,0,Kalimantan Selatan,4023049
2021-03-18,146,225,5,Sulawesi Selatan,9426885
2021-04-12,146,94,6,Riau,6074100
2021-04-16,146,59,2,Kepulauan Bangka Belitung,1379767
2021-05-06,146,156,11,Bali,4216171
2021-05-15,146,564,12,Riau,6074100
2021-05-29,146,120,1,Kalimantan Timur,3552191
2021-06-12,146,378,2,Kalimantan Barat,5422814
2021-06-19,146,213,5,Jambi,3493357
2021-06-23,146,168,6,Sumatera Utara,14874889
2021-06-27,146,252,14,Kalimantan Barat,5422814
2021-06-29,146,13,0,Kalimantan Tengah,2570289
2021-06-29,146,260,2,Sumatera Utara,14874889
2021-07-04,146,23,4,Maluku Utara,1307803
2021-07-27,146,112,2,Sulawesi Barat,1559984
2021-09-02,146,255,15,Sumatera Barat,5519245
2021-09-10,146,206,8,Kepulauan Bangka Belitung,1379767
2021-09-11,146,256,9,Kalimantan Selatan,4023049
2021-09-12,146,446,11,Daerah Istimewa Yogyakarta,3631015
2022-02-06,146,17,0,Riau,6074100
2022-03-10,146,380,4,Bali,4216171
2022-03-22,146,490,21,Lampung,9095591
2022-06-15,146,95,0,Banten,10722374
2020-06-27,147,40,3,Sulawesi Selatan,9426885
2020-09-13,147,158,2,Jawa Barat,45161325
2020-09-25,147,13,0,Kepulauan Riau,1929400
2020-10-10,147,107,2,Sulawesi Selatan,9426885
2020-11-13,147,0,0,Papua,4340348
2020-11-14,147,147,7,Kalimantan Timur,3552191
2020-12-01,147,77,4,Sulawesi Selatan,9426885
2021-01-01,147,115,1,Sumatera Barat,5519245
2021-01-01,147,144,3,Riau,6074100
2021-02-01,147,206,10,Lampung,9095591
2021-02-12,147,134,1,Banten,10722374
2021-03-07,147,186,3,Bali,4216171
2021-04-20,147,142,4,Kalimantan Selatan,4023049
2021-05-01,147,74,5,Sumatera Selatan,8217551
2021-05-11,147,132,2,Kepulauan Riau,1929400
2021-05-13,147,151,12,Jawa Timur,40479023
2021-05-19,147,62,9,Aceh,5247257
2021-06-19,147,296,1,Kalimantan Barat,5422814
2021-06-20,147,0,0,Kalimantan Barat,5422814
2021-06-20,147,78,5,Kalimantan Timur,3552191
2021-06-25,147,153,14,Kalimantan Barat,5422814
2021-07-05,147,42,0,Kalimantan Utara,648407
2021-07-11,147,257,6,Jambi,3493357
2021-07-12,147,105,0,Bengkulu,1999539
2021-08-13,147,133,10,Gorontalo,1180651
2021-08-30,147,562,18,Nusa Tenggara Timur,5411321
2021-09-11,147,145,2,Nusa Tenggara Timur,5411321
2021-09-11,147,217,3,Sulawesi Selatan,9426885
2021-09-15,147,169,2,Kalimantan Barat,5422814
2022-02-24,147,286,3,Nusa Tenggara Barat,5270247
2022-03-07,147,411,1,Kalimantan Tengah,2570289
2022-03-07,147,464,3,Sulawesi Utara,2641884
2022-03-08,147,1851,0,Papua,4340348
2022-03-30,147,403,6,Daerah Istimewa Yogyakarta,3631015
2022-06-06,147,103,0,DKI Jakarta,10846145
2022-06-27,147,342,0,Banten,10722374
2022-08-06,147,60,1,Jawa Tengah,36364072
2020-08-05,148,195,15,Jawa Tengah,36364072
2020-08-07,148,50,4,Jawa Barat,45161325
2020-08-26,148,164,30,Jawa Tengah,36364072
2020-09-16,148,130,3,Sulawesi Selatan,9426885
2020-11-16,148,124,8,Riau,6074100
2021-01-27,148,111,3,Lampung,9095591
2021-02-06,148,140,1,Sulawesi Barat,1559984
2021-02-21,148,28,2,Kalimantan Tengah,2570289
2021-03-23,148,32,0,Kalimantan Tengah,2570289
2021-04-25,148,171,1,Kepulauan Riau,1929400
2021-06-08,148,77,2,Jambi,3493357
2021-06-21,148,403,7,Riau,6074100
2021-06-26,148,56,1,Lampung,9095591
2021-06-26,148,10,2,Papua Barat,1140701
2021-08-26,148,36,0,Papua,4340348
2021-08-30,148,558,7,Kalimantan Utara,648407
2021-08-31,148,199,3,Kalimantan Tengah,2570289
2021-09-06,148,475,28,Riau,6074100
2022-02-09,148,7,0,Kepulauan Riau,1929400
2022-02-14,148,137,0,Maluku,1847097
2022-03-25,148,0,0,Kalimantan Barat,5422814
2022-03-28,148,461,16,Jawa Timur,40479023
2022-05-24,148,94,3,DKI Jakarta,10846145
2022-08-12,148,144,5,Bali,4216171
2022-08-20,148,127,5,Jawa Tengah,36364072
2020-06-15,149,49,21,Jawa Tengah,36364072
2020-07-18,149,39,3,Sumatera Utara,14874889
2020-12-11,149,180,3,Riau,6074100
2021-03-07,149,105,4,Daerah Istimewa Yogyakarta,3631015
2021-04-20,149,174,4,Kalimantan Timur,3552191
2021-04-24,149,246,2,Kalimantan Timur,3552191
2021-04-24,149,262,4,Daerah Istimewa Yogyakarta,3631015
2021-05-24,149,200,7,Daerah Istimewa Yogyakarta,3631015
2021-06-05,149,138,3,Kepulauan Bangka Belitung,1379767
2021-06-10,149,124,8,Kalimantan Barat,5422814
2021-07-03,149,154,2,Sumatera Utara,14874889
2021-09-02,149,240,13,Lampung,9095591
2021-09-30,149,193,3,DKI Jakarta,10846145
2021-10-04,149,169,1,DKI Jakarta,10846145
2022-02-07,149,27,0,Daerah Istimewa Yogyakarta,3631015
2022-02-12,149,20,0,Sulawesi Tengah,2955567
2022-02-13,149,16,0,Sulawesi Tenggara,2635461
2022-03-04,149,302,1,Papua Barat,1140701
2022-03-06,149,225,2,Kalimantan Tengah,2570289
2022-04-04,149,992,4,Jawa Tengah,36364072
2022-04-08,149,403,8,Jawa Tengah,36364072
2022-07-24,149,120,0,Bali,4216171
2022-08-01,149,178,3,Bali,4216171
2022-08-10,149,140,5,Bali,4216171
2022-08-28,149,20,0,Jawa Tengah,36364072
2020-07-22,150,356,3,Sulawesi Selatan,9426885
2020-10-07,150,262,2,Riau,6074100
2020-10-11,150,0,0,Papua,4340348
2020-11-25,150,143,3,Daerah Istimewa Yogyakarta,3631015
2020-12-13,150,0,2,Kalimantan Tengah,2570289
2020-12-27,150,155,4,Banten,10722374
2021-01-11,150,162,7,Sulawesi Utara,2641884
2021-01-23,150,48,1,Sulawesi Utara,2641884
2021-03-02,150,266,4,Daerah Istimewa Yogyakarta,3631015
2021-03-05,150,167,3,Nusa Tenggara Timur,5411321
2021-04-02,150,55,4,Sumatera Barat,5519245
2021-04-13,150,120,6,Bali,4216171
2021-04-27,150,113,8,Bali,4216171
2021-05-04,150,123,9,Bali,4216171
2021-05-08,150,298,13,Sumatera Selatan,8217551
2021-05-31,150,123,3,Nusa Tenggara Timur,5411321
2021-06-01,150,124,4,Sumatera Selatan,8217551
2021-06-05,150,107,6,Daerah Istimewa Yogyakarta,3631015
2021-06-18,150,67,2,Aceh,5247257
2021-07-13,150,114,0,Sulawesi Tenggara,2635461
2021-08-02,150,268,2,Nusa Tenggara Barat,5270247
2021-09-05,150,224,4,Kalimantan Barat,5422814
2021-10-07,150,100,1,DKI Jakarta,10846145
2021-10-08,150,307,0,DKI Jakarta,10846145
2021-10-12,150,138,7,Jawa Tengah,36364072
2021-10-23,150,120,2,Jawa Tengah,36364072
2022-02-03,150,2,0,Kalimantan Selatan,4023049
2022-02-12,150,37,0,Kepulauan Bangka Belitung,1379767
2022-03-03,150,35,3,Sulawesi Barat,1559984
2022-05-10,150,83,2,DKI Jakarta,10846145
2020-06-20,151,37,2,Jawa Tengah,36364072
2020-07-15,151,115,12,Sulawesi Selatan,9426885
2020-09-05,151,62,2,Sulawesi Selatan,9426885
2020-11-29,151,145,5,Banten,10722374
2020-12-13,151,130,2,Daerah Istimewa Yogyakarta,3631015
2021-02-17,151,8,1,Kalimantan Selatan,4023049
2021-02-27,151,280,6,Bali,4216171
2021-06-07,151,27,0,Kepulauan Riau,1929400
2021-06-22,151,95,7,Sumatera Selatan,8217551
2021-06-25,151,19,2,Sulawesi Selatan,9426885
2021-06-27,151,22,1,Papua Barat,1140701
2021-07-01,151,22,2,Papua Barat,1140701
2021-07-12,151,119,7,Papua Barat,1140701
2021-07-22,151,68,3,Sulawesi Barat,1559984
2021-08-16,151,1019,26,Sumatera Barat,5519245
2021-09-09,151,218,4,Nusa Tenggara Timur,5411321
2021-09-10,151,213,4,Kalimantan Barat,5422814
2021-10-01,151,138,5,DKI Jakarta,10846145
2022-03-03,151,3,0,Papua,4340348
2022-03-16,151,668,1,Kepulauan Riau,1929400
2022-04-30,151,251,1,DKI Jakarta,10846145
2022-07-06,151,133,2,Jawa Timur,40479023
2020-06-24,152,97,8,DKI Jakarta,10846145
2020-11-03,152,277,4,Kalimantan Timur,3552191
2020-11-10,152,11,0,Riau,6074100
2020-11-27,152,38,0,Sulawesi Utara,2641884
2021-03-05,152,42,4,Kalimantan Tengah,2570289
2021-04-16,152,54,3,Banten,10722374
2021-04-20,152,129,2,Kepulauan Bangka Belitung,1379767
2021-05-23,152,185,6,Daerah Istimewa Yogyakarta,3631015
2021-05-28,152,79,1,Sumatera Selatan,8217551
2021-06-09,152,125,11,Sumatera Selatan,8217551
2021-06-15,152,95,7,Sumatera Selatan,8217551
2021-06-19,152,87,3,Kalimantan Timur,3552191
2021-06-25,152,147,5,Jambi,3493357
2021-07-16,152,75,0,Maluku Utara,1307803
2021-07-22,152,170,5,Papua Barat,1140701
2021-08-09,152,137,20,Aceh,5247257
2021-08-15,152,207,0,Papua,4340348
2021-08-24,152,48,1,Papua,4340348
2021-09-12,152,333,17,Bali,4216171
2021-09-12,152,306,9,Riau,6074100
2021-09-14,152,210,9,Riau,6074100
2021-09-17,152,166,5,Nusa Tenggara Timur,5411321
2021-09-27,152,429,6,Jawa Barat,45161325
2022-02-28,152,196,2,Sulawesi Tengah,2955567
2022-03-06,152,70,3,Aceh,5247257
2022-03-07,152,690,8,Bali,4216171
2022-03-12,152,304,0,Bali,4216171
2022-03-13,152,357,5,Jambi,3493357
2020-08-24,153,103,4,Jawa Tengah,36364072
2020-09-11,153,101,3,Kalimantan Timur,3552191
2020-09-12,153,100,5,Kalimantan Timur,3552191
2020-09-14,153,52,5,Aceh,5247257
2020-11-18,153,41,2,Daerah Istimewa Yogyakarta,3631015
2020-12-16,153,223,4,Riau,6074100
2021-01-24,153,99,5,Riau,6074100
2021-02-25,153,107,4,Sumatera Utara,14874889
2021-03-06,153,215,5,Bali,4216171
2021-03-11,153,428,15,Papua,4340348
2021-03-17,153,60,1,Kalimantan Tengah,2570289
2021-04-05,153,213,2,Kalimantan Selatan,4023049
2021-04-06,153,222,5,Kalimantan Selatan,4023049
2021-04-08,153,260,0,Sulawesi Selatan,9426885
2021-04-08,153,197,1,Kalimantan Timur,3552191
2021-04-10,153,135,4,Bali,4216171
2021-04-16,153,215,6,Kalimantan Selatan,4023049
2021-05-03,153,0,0,Kepulauan Riau,1929400
2021-05-31,153,279,2,Banten,10722374
2021-06-22,153,33,2,Kepulauan Riau,1929400
2021-06-25,153,53,1,Lampung,9095591
2021-07-16,153,35,3,Gorontalo,1180651
2021-08-30,153,361,10,Kepulauan Bangka Belitung,1379767
2022-02-15,153,23,1,Jambi,3493357
2022-02-21,153,159,0,Kepulauan Bangka Belitung,1379767
2022-03-17,153,561,4,Kepulauan Riau,1929400
2022-03-19,153,874,3,Sumatera Utara,14874889
2022-04-06,153,193,10,Jawa Timur,40479023
2022-04-09,153,644,0,Banten,10722374
2020-07-10,154,199,22,Jawa Tengah,36364072
2020-09-27,154,221,3,Sulawesi Selatan,9426885
2020-10-15,154,64,3,Papua Barat,1140701
2020-12-01,154,120,2,Banten,10722374
2020-12-19,154,3,2,Kalimantan Tengah,2570289
2020-12-21,154,9,0,Kepulauan Riau,1929400
2020-12-24,154,150,4,Banten,10722374
2021-02-13,154,105,0,Sumatera Utara,14874889
2021-04-03,154,220,5,Kalimantan Selatan,4023049
2021-04-04,154,218,6,Kalimantan Timur,3552191
2021-04-19,154,231,10,Bali,4216171
2021-05-11,154,307,5,Daerah Istimewa Yogyakarta,3631015
2021-05-24,154,194,1,Sumatera Barat,5519245
2021-06-10,154,100,9,Sumatera Selatan,8217551
2021-06-15,154,369,9,Sumatera Barat,5519245
2021-07-13,154,92,0,Bengkulu,1999539
2021-08-01,154,63,3,Sulawesi Barat,1559984
2021-08-18,154,105,1,Papua,4340348
2021-09-04,154,325,1,Banten,10722374
2021-09-06,154,299,6,Kepulauan Bangka Belitung,1379767
2021-09-15,154,167,3,Sulawesi Selatan,9426885
2021-09-21,154,119,0,Kalimantan Barat,5422814
2021-10-02,154,176,2,Jawa Barat,45161325
2021-10-16,154,217,1,DKI Jakarta,10846145
2022-02-08,154,44,0,Kalimantan Barat,5422814
2022-02-12,154,56,0,Nusa Tenggara Timur,5411321
2022-02-21,154,210,0,Papua Barat,1140701
2022-03-08,154,418,2,Kalimantan Tengah,2570289
2022-03-09,154,544,12,Bali,4216171
2022-08-26,154,138,4,Jawa Tengah,36364072
2020-05-22,155,51,9,Jawa Timur,40479023
2020-07-08,155,10,1,Sumatera Utara,14874889
2020-10-25,155,52,1,Kepulauan Riau,1929400
2020-12-04,155,156,2,Riau,6074100
2020-12-20,155,167,10,Kalimantan Timur,3552191
2021-02-03,155,163,2,Sulawesi Tengah,2955567
2021-04-10,155,54,5,Sumatera Barat,5519245
2021-05-18,155,212,3,Daerah Istimewa Yogyakarta,3631015
2021-05-29,155,13,2,Kalimantan Tengah,2570289
2021-06-15,155,281,8,Aceh,5247257
2021-06-19,155,40,2,Bali,4216171
2021-06-23,155,83,0,Kalimantan Barat,5422814
2021-07-15,155,108,1,Kalimantan Utara,648407
2021-07-22,155,67,0,Maluku Utara,1307803
2021-08-23,155,227,11,Nusa Tenggara Barat,5270247
2021-09-11,155,315,10,Riau,6074100
2021-09-18,155,220,9,Bali,4216171
2021-09-19,155,81,4,DKI Jakarta,10846145
2021-10-02,155,163,5,DKI Jakarta,10846145
2022-02-06,155,26,0,Sumatera Selatan,8217551
2022-02-14,155,56,0,Kalimantan Tengah,2570289
2022-03-05,155,82,3,Sulawesi Barat,1559984
2022-03-13,155,1012,6,Sulawesi Selatan,9426885
2022-03-15,155,183,14,Sumatera Barat,5519245
2022-07-30,155,27,2,Jawa Tengah,36364072
2020-04-12,156,37,33,DKI Jakarta,10846145
2020-07-19,156,517,8,Sulawesi Selatan,9426885
2020-09-29,156,1,0,Sulawesi Barat,1559984
2020-12-16,156,0,0,Bengkulu,1999539
2020-12-18,156,123,8,Banten,10722374
2021-01-26,156,106,3,Sulawesi Tengah,2955567
2021-02-13,156,201,14,Bali,4216171
2021-03-11,156,141,6,Bali,4216171
2021-03-13,156,262,11,Jawa Tengah,36364072
2021-04-17,156,287,2,Kalimantan Selatan,4023049
2021-05-27,156,45,2,Banten,10722374
2021-06-04,156,204,11,Sumatera Selatan,8217551
2021-06-23,156,223,6,Aceh,5247257
2021-07-18,156,147,3,Papua Barat,1140701
2021-07-30,156,261,3,Maluku Utara,1307803
2021-08-17,156,175,2,Sulawesi Barat,1559984
2021-08-19,156,218,8,Sulawesi Tenggara,2635461
2021-08-27,156,524,19,Sumatera Selatan,8217551
2021-09-26,156,296,6,Jawa Barat,45161325
2021-10-14,156,140,7,Jawa Tengah,36364072
2022-02-17,156,113,0,Maluku,1847097
2022-02-27,156,0,0,Papua,4340348
2022-02-28,156,247,1,Kalimantan Tengah,2570289
2022-07-09,156,146,1,Jawa Timur,40479023
2020-06-01,157,185,2,DKI Jakarta,10846145
2020-09-03,157,77,27,Kalimantan Timur,3552191
2020-11-27,157,84,10,Lampung,9095591
2020-11-29,157,47,1,Kalimantan Tengah,2570289
2020-12-03,157,0,0,Kalimantan Tengah,2570289
2020-12-09,157,115,0,Sulawesi Selatan,9426885
2020-12-11,157,116,3,Daerah Istimewa Yogyakarta,3631015
2020-12-20,157,47,6,Sulawesi Utara,2641884
2020-12-30,157,125,8,Bali,4216171
2021-01-07,157,20,1,Sulawesi Tengah,2955567
2021-05-03,157,332,5,Daerah Istimewa Yogyakarta,3631015
2021-05-27,157,103,7,Sumatera Selatan,8217551
2021-06-08,157,68,5,Aceh,5247257
2021-06-16,157,38,3,Banten,10722374
2021-06-18,157,106,2,Jambi,3493357
2021-07-08,157,35,3,Sulawesi Tengah,2955567
2021-08-04,157,167,0,Papua Barat,1140701
2021-08-06,157,61,4,Gorontalo,1180651
2021-09-08,157,432,7,Kalimantan Utara,648407
2021-09-24,157,268,3,Sumatera Utara,14874889
2021-10-29,157,85,2,Jawa Barat,45161325
2022-02-10,157,5,1,Kalimantan Tengah,2570289
2022-02-15,157,19,1,Sulawesi Tengah,2955567
2022-04-08,157,161,0,Banten,10722374
2022-07-21,157,79,0,Bali,4216171
2020-05-09,158,63,12,Jawa Timur,40479023
2020-07-28,158,628,0,Jawa Barat,45161325
2020-10-26,158,297,17,Jawa Tengah,36364072
2020-11-08,158,161,4,Riau,6074100
2020-11-11,158,16,0,Kepulauan Riau,1929400
2020-11-16,158,214,2,Kalimantan Timur,3552191
2021-01-04,158,250,4,Banten,10722374
2021-01-08,158,70,1,Sulawesi Tengah,2955567
2021-02-04,158,11,2,Nusa Tenggara Timur,5411321
2021-03-13,158,145,4,Bali,4216171
2021-03-17,158,130,5,Kalimantan Selatan,4023049
2021-04-13,158,214,1,Kalimantan Timur,3552191
2021-04-15,158,153,5,Sumatera Barat,5519245
2021-04-17,158,281,9,Daerah Istimewa Yogyakarta,3631015
2021-04-27,158,208,6,Kalimantan Timur,3552191
2021-05-31,158,141,7,Daerah Istimewa Yogyakarta,3631015
2021-06-05,158,136,3,Sumatera Selatan,8217551
2021-06-09,158,7,0,Kalimantan Barat,5422814
2021-09-05,158,230,8,Kepulauan Bangka Belitung,1379767
2021-10-06,158,196,8,Jawa Timur,40479023
2022-03-06,158,321,1,Sulawesi Utara,2641884
2022-04-02,158,235,16,Jawa Timur,40479023
2022-04-20,158,412,4,Jawa Barat,45161325
2022-06-02,158,157,0,DKI Jakarta,10846145
2022-06-16,158,66,1,Jawa Barat,45161325
2022-07-16,158,76,0,Bali,4216171
2022-07-22,158,115,3,Bali,4216171
2022-08-02,158,227,5,Bali,4216171
2020-09-19,159,130,2,Sumatera Barat,5519245
2020-11-15,159,71,3,Banten,10722374
2020-11-19,159,148,4,Banten,10722374
2021-01-22,159,46,11,Sulawesi Utara,2641884
2021-05-04,159,254,11,Daerah Istimewa Yogyakarta,3631015
2021-05-26,159,46,6,Sumatera Selatan,8217551
2021-06-03,159,238,0,Kepulauan Bangka Belitung,1379767
2021-06-13,159,39,6,Aceh,5247257
2021-06-28,159,50,11,Lampung,9095591
2021-06-30,159,80,0,Kepulauan Bangka Belitung,1379767
2021-06-30,159,79,4,Kalimantan Utara,648407
2021-07-02,159,67,4,Kalimantan Selatan,4023049
2021-07-18,159,126,6,Sulawesi Tenggara,2635461
2021-08-24,159,347,5,Jambi,3493357
2021-09-08,159,56,0,Sulawesi Utara,2641884
2021-09-12,159,188,2,Kalimantan Utara,648407
2021-09-14,159,219,3,Sulawesi Selatan,9426885
2021-09-18,159,376,16,Aceh,5247257
2021-10-07,159,145,8,Jawa Tengah,36364072
2022-03-01,159,352,5,Jambi,3493357
2022-03-13,159,1421,11,Kepulauan Riau,1929400
2022-04-21,159,423,4,DKI Jakarta,10846145
2022-07-05,159,117,1,Jawa Timur,40479023
2022-07-20,159,94,1,Bali,4216171
2022-09-10,159,72,5,Jawa Tengah,36364072
2020-06-23,160,109,8,DKI Jakarta,10846145
2020-07-24,160,137,48,Jawa Tengah,36364072
2020-09-01,160,18,0,Bali,4216171
2020-09-21,160,35,6,Riau,6074100
2020-12-15,160,107,3,Daerah Istimewa Yogyakarta,3631015
2020-12-23,160,39,5,Sumatera Barat,5519245
2021-01-05,160,92,2,Riau,6074100
2021-02-11,160,98,3,Kepulauan Bangka Belitung,1379767
2021-02-15,160,278,0,Sulawesi Selatan,9426885
2021-02-26,160,37,0,Papua,4340348
2021-03-08,160,265,2,Kalimantan Selatan,4023049
2021-03-20,160,34,1,Nusa Tenggara Timur,5411321
2021-03-31,160,144,5,Riau,6074100
2021-04-27,160,321,5,Kepulauan Bangka Belitung,1379767
2021-04-28,160,67,4,Kepulauan Bangka Belitung,1379767
2021-06-27,160,21,2,Kalimantan Tengah,2570289
2021-07-26,160,56,5,Aceh,5247257
2021-08-29,160,258,5,Kalimantan Tengah,2570289
2021-09-09,160,549,8,Sulawesi Tengah,2955567
2021-09-11,160,341,8,Sulawesi Tengah,2955567
2021-10-12,160,154,9,Jawa Timur,40479023
2021-11-17,160,69,2,Jawa Barat,45161325
2022-02-05,160,23,0,Kalimantan Timur,3552191
2022-02-08,160,21,0,Riau,6074100
2022-02-26,160,251,3,Nusa Tenggara Barat,5270247
2020-07-14,161,54,2,Kalimantan Selatan,4023049
2020-10-18,161,32,1,Papua Barat,1140701
2020-10-30,161,247,6,Riau,6074100
2020-12-05,161,151,1,Sumatera Barat,5519245
2021-02-03,161,304,5,Sulawesi Selatan,9426885
2021-02-11,161,46,2,Sulawesi Utara,2641884
2021-03-19,161,200,3,Daerah Istimewa Yogyakarta,3631015
2021-03-24,161,70,0,Kalimantan Tengah,2570289
2021-04-30,161,176,2,Kalimantan Timur,3552191
2021-05-16,161,592,18,DKI Jakarta,10846145
2021-05-31,161,16,0,Kepulauan Riau,1929400
2021-06-03,161,106,11,Sumatera Selatan,8217551
2021-07-11,161,111,17,Bengkulu,1999539
2021-07-14,161,56,5,Maluku Utara,1307803
2021-07-20,161,45,1,Sulawesi Tenggara,2635461
2021-08-26,161,634,9,Jambi,3493357
2021-09-14,161,277,4,Kepulauan Bangka Belitung,1379767
2021-09-17,161,212,14,Aceh,5247257
2021-11-04,161,133,1,Jawa Barat,45161325
2022-01-28,161,21,0,Jawa Tengah,36364072
2022-02-06,161,0,0,Papua,4340348
2022-02-15,161,1,0,Bengkulu,1999539
2022-03-27,161,4022,10,Daerah Istimewa Yogyakarta,3631015
2022-07-30,161,107,2,Bali,4216171
2022-08-07,161,138,1,Bali,4216171
2020-09-05,162,114,6,Sumatera Utara,14874889
2020-09-11,162,139,1,Sulawesi Selatan,9426885
2020-09-24,162,72,3,Sulawesi Selatan,9426885
2020-09-26,162,149,4,Sulawesi Selatan,9426885
2020-10-13,162,113,4,Riau,6074100
2020-11-07,162,10,1,Sulawesi Barat,1559984
2020-12-12,162,156,4,Kalimantan Timur,3552191
2021-01-06,162,150,0,Sulawesi Tengah,2955567
2021-01-12,162,0,0,Kalimantan Utara,648407
2021-02-21,162,153,2,Kalimantan Selatan,4023049
2021-04-21,162,74,0,Kepulauan Bangka Belitung,1379767
2021-04-30,162,140,2,Sumatera Barat,5519245
2021-06-17,162,106,9,Sumatera Utara,14874889
2021-06-27,162,107,5,Sumatera Selatan,8217551
2021-06-30,162,38,1,Papua Barat,1140701
2021-07-07,162,26,1,Kalimantan Utara,648407
2021-07-08,162,53,7,Aceh,5247257
2021-07-13,162,139,7,Aceh,5247257
2021-07-15,162,18,0,Maluku,1847097
2021-07-31,162,105,7,Sulawesi Tenggara,2635461
2021-09-10,162,436,12,Riau,6074100
2022-03-08,162,154,1,Sulawesi Barat,1559984
2022-04-04,162,231,1,Banten,10722374
2022-06-14,162,67,0,Jawa Barat,45161325
2022-06-19,162,64,0,Jawa Barat,45161325
2022-08-05,162,155,2,Bali,4216171
2020-10-29,163,23,2,Kepulauan Riau,1929400
2020-11-15,163,205,3,Riau,6074100
2020-12-01,163,283,2,Riau,6074100
2021-01-30,163,21,7,Nusa Tenggara Timur,5411321
2021-03-04,163,48,0,Papua,4340348
2021-04-07,163,128,1,Banten,10722374
2021-04-07,163,431,7,Kalimantan Timur,3552191
2021-05-16,163,163,17,Jawa Timur,40479023
2021-06-14,163,546,9,Riau,6074100
2021-06-21,163,82,0,Kalimantan Timur,3552191
2021-06-25,163,26,2,Sulawesi Tenggara,2635461
2021-07-03,163,93,1,Kepulauan Bangka Belitung,1379767
2021-08-29,163,271,31,Lampung,9095591
2021-09-10,163,208,3,Nusa Tenggara Timur,5411321
2021-09-10,163,438,12,Sulawesi Tengah,2955567
2022-03-02,163,47,1,Gorontalo,1180651
2020-09-08,164,4,2,Bali,4216171
2020-10-15,164,136,7,Kalimantan Timur,3552191
2020-11-11,164,296,15,Jawa Tengah,36364072
2020-12-05,164,57,2,Sulawesi Selatan,9426885
2020-12-07,164,186,5,Riau,6074100
2020-12-19,164,69,2,Sulawesi Utara,2641884
2021-01-05,164,203,8,Banten,10722374
2021-03-28,164,366,4,Kalimantan Timur,3552191
2021-04-27,164,212,5,Daerah Istimewa Yogyakarta,3631015
2021-05-18,164,128,2,Kepulauan Riau,1929400
2021-05-19,164,139,2,Kepulauan Bangka Belitung,1379767
2021-06-29,164,141,7,Sumatera Selatan,8217551
2021-07-06,164,8,2,Sulawesi Utara,2641884
2021-08-07,164,55,8,Gorontalo,1180651
2021-09-06,164,302,10,Aceh,5247257
2021-09-21,164,557,16,Aceh,5247257
2022-02-08,164,15,1,Papua Barat,1140701
2022-03-16,164,330,3,Kepulauan Bangka Belitung,1379767
2022-06-01,164,79,0,DKI Jakarta,10846145
2020-06-18,165,23,0,Sulawesi Selatan,9426885
2020-07-02,165,50,0,Sulawesi Selatan,9426885
2020-07-30,165,409,19,Jawa Tengah,36364072
2020-09-05,165,12,3,Bali,4216171
2020-11-07,165,355,5,Riau,6074100
2020-11-20,165,42,5,Kalimantan Timur,3552191
2020-11-27,165,183,7,Kalimantan Timur,3552191
2021-01-02,165,125,5,Bali,4216171
2021-01-24,165,46,6,Lampung,9095591
2021-01-27,165,49,2,Sulawesi Tengah,2955567
2021-02-02,165,130,8,Lampung,9095591
2021-02-16,165,262,5,Daerah Istimewa Yogyakarta,3631015
2021-03-01,165,224,5,Bali,4216171
2021-03-20,165,101,1,Kepulauan Bangka Belitung,1379767
2021-04-25,165,124,2,Kalimantan Timur,3552191
2021-05-14,165,442,21,Jawa Tengah,36364072
2021-05-29,165,263,10,Sumatera Selatan,8217551
2021-08-28,165,349,15,Jambi,3493357
2021-09-08,165,59,4,Kalimantan Selatan,4023049
2021-09-23,165,265,2,DKI Jakarta,10846145
2022-02-11,165,27,0,Papua Barat,1140701
